88,DE0908,200
88,DE0914,1
88,DE0680,1
89,NI0255,2
90,CM0235,1
90,IP0231,1
90,CM0232,10
90,ME0156,1
91,CM0055,51
91,CM0085,1
91,CM0091,1
91,IP0243,51
91,ST0246,31
92,CO0127,41
92,CO0149,43
92,EC0103,6
92,EC0243,3
92,FI0116,38
92,FI0131,25
92,CO0127,41
92,CO0149,43
92,CO0220,41
92,CO0223,41
92,EC0103,6
92,FI0116,24
93,PT0305,112
94,DE0915,2
95,DF0239,2
95,IC0263,64
95,IC0272,62
95,IC0282,61
95,IC0266,73
95,IC0267,63
95,IC0276,60
96,CS0029,1
96,CS0061,2
97,PT0302,302
97,ID0283,2
97,ME0145,5
97,ME0156,1
97,ME0157,5
97,ME0158,4
97,ME0159,6
98,PT0305,112
98,CS0240,1
98,HL0229,1
98,CS0211,1
98,CS0212,1
98,CS0213,1
98,CS0220,20
98,HL0555,3
98,HL0591,4
99,CM0235,4
100,OG0261,7
100,OG0264,2
100,IC0266,74
100,IC0270,70
100,OG0263,2
100,IC0266,65
100,IC0270,67
100,IC0271,69
100,IC0273,60
100,IC0275,61
100,PT0113,9
101,CM0244,2
101,ME0145,5
101,ME0157,1
101,ME0158,4
101,ME0159,4
101,CM0235,1
101,ID0283,3
102,DE0908,200
103,CM0232,6
103,CM0245,2
104,CS0239,1
104,DE0084,14
104,HL0356,2
104,HL0357,1
104,PR0311,159
104,CM0329,2
104,CS0025,3
104,CS0240,1
104,CS0251,2
104,GP0077,1
105,EC0235,7
105,ME0145,5
106,MU0406,183
106,MU0498,205
106,MU0499,183
106,MU0629,185
107,OG0126,995
107,EC0243,8
107,NI0191,28
107,NI0280,11
107,NI0283,10
108,CS0217,2
108,CS0220,20
109,CM0235,2
110,CM0235,4
110,IP0674,51
110,IP0694,51
110,CM0244,3
111,ID0283,2
111,ID0600,717
111,ID0601,617
111,ID0602,617
111,ID0603,617
112,IM0242,73
112,IM0247,72
113,IC0269,70
113,IC0273,60
113,OG0262,1
113,IC0292,64
113,OG0261,2
113,IC0273,60
113,IC0281,62
114,DE0072,1
114,DE0144,201
114,DE0151,200
114,DE0915,1
114,CT0310,83
114,DE0140,200
114,DE0908,200
114,OG0591,65
115,DE0908,200
115,DE0916,1
116,EC0235,6
116,EC0243,14
116,OG0127,15
116,OG0135,27
116,OG0136,8
116,OG0137,34
116,OG0260,1
116,NI0039,12
116,OG0124,3
116,OG0262,6
116,OG0263,5
116,OG0264,3
116,ME0242,8
116,OG0261,5
117,EC0243,4
117,OG0124,8
117,OG0125,7
117,OG0128,1
117,OG0135,15
117,OG0137,33
117,EC0235,8
117,ME0145,5
117,OG0127,4
117,OG0134,16
117,OG0136,9
118,DE0140,201
118,DE0142,201
118,DE0653,255
119,NI0281,1
119,PT1001,1
119,NI0191,22
119,NI0243,11
119,NI0257,2
120,DE0916,1
120,DE0139,209
121,DE0162,101
121,IC0271,66
121,IC0273,61
121,IC0290,64
121,IC0653,26
121,IC0654,26
121,IC0656,26
121,IC0657,26
121,IC0702,26
122,DE0072,1
122,DE0144,201
122,DE0151,200
122,DE0908,200
123,NI0251,2
123,NI0280,11
123,NI0191,22
123,NI0283,10
124,OG0124,3
124,FI0140,8
124,OG0127,3
124,OG0133,87
124,OG0137,35
125,EC0235,6
125,OG0124,3
125,OG0124,6
126,CM0218,10
126,FI0139,4
126,ME0145,4
126,CM0218,9
126,ME0156,1
126,ME0157,4
126,OG0124,3
127,EC0235,1
127,OG0136,9
127,OG0263,3
127,PT1001,1
127,OG0124,3
128,EC0103,4
128,EC0235,1
128,ME0145,5
128,ME0242,1
128,OG0136,8
128,OG0137,35
128,PT1001,1
128,CT0310,83
128,DE0162,101
128,EC0243,14
128,HL0555,2
129,FI0155,23
130,MU0464,183
130,MU0465,187
130,MU0483,183
130,MU0757,183
130,PT0113,1
130,MU0474,183
130,MU0475,183
130,MU0484,183
130,MU0758,183
131,BU0220,23
131,MU0628,183
131,MU0629,183
131,MU0499,183
131,MU0498,203
132,IM0233,72
132,IP0249,66
132,IP0250,57
132,PR0311,157
132,PT0113,38
132,ST0241,65
132,PT0152,51
133,ID0283,8
134,IC0292,63
135,PT0161,61
135,IC0653,26
135,IC0654,26
135,IC0655,26
135,IC0656,26
135,IC0657,26
135,IC0269,66
135,IC0282,65
136,PT0999,1
136,NI0191,28
136,NI0257,1
137,FI0224,24
137,NI0223,18
137,PT0113,28
137,PT0113,8
138,DE0161,1
139,BU0220,29
139,CM0245,2
140,PR0253,152
141,DF0239,26
142,DF0239,2
142,IC0271,69
142,IC0273,61
142,IC0656,24
143,DE0151,200
143,GP0023,2
143,GP0024,1
144,PS0346,1
145,EC0215,21
145,EC0251,5
145,ME0104,3
145,OG0262,1
145,DE0084,9
145,EC0200,1
146,IP0246,52
146,IP0253,5
146,CM0243,2
146,IM0234,72
146,IP0243,52
147,IP0257,161
147,IP0256,162
148,ID0283,6
148,IP0694,51
149,IP0256,162
149,IP0257,161
149,ST0241,61
150,ME0243,1
150,ME0244,1
150,OG0261,9
151,PT0020,1
151,PT0999,1
152,HL0558,1
152,MU0406,183
152,MU0474,184
152,MU0499,183
152,HL0555,15
152,MU0474,183
153,PT0307,1
153,PS0333,1
153,PS0334,1
153,PS0335,1
154,PT0307,1
155,ME0156,1
155,ME0157,5
155,ME0158,5
155,PS0333,1
155,PS0334,1
155,PS0335,1
155,PS0336,1
156,HL0591,99
156,DE0161,1
157,OG0349,1
157,OG0351,1
157,OG0352,1
157,PT0113,9
157,PT0020,1
158,ID0266,167
158,ID0283,8
158,IP0661,2
158,IP0662,2
158,IP0663,2
158,IP0665,2
159,PT0999,1
160,FI0140,9
160,OG0136,8
161,NI0039,12
161,NI0251,1
161,PT0113,23
162,ID0262,168
162,IP0283,2
162,PT0113,16
162,PT0302,302
163,ME0058,3
164,OG0280,2
164,OG0281,1
164,CO0135,33
164,CO0135,55
164,OG0282,1
164,OG0283,2
165,PT0020,1
165,EC0235,7
165,OG0136,9
165,OG0137,2
165,OG0349,1
166,DE0084,20
166,HL0593,4
166,OG0261,2
166,OG0263,2
167,IC0290,61
167,IC0292,61
167,PT0113,25
167,IC0273,60
167,IC0283,64
167,PT0161,61
168,CM0232,13
168,ID0280,163
168,CM0232,12
168,ID0251,52
169,CM0245,3
169,PT0113,39
169,ST0257,32
169,ST0262,32
169,ST0275,32
169,ST0277,32
169,PT0131,1
170,IM0242,72
170,IM0250,71
170,OG0263,4
171,PS0336,1
172,OG0261,1
173,ID0283,9
173,IP0670,51
173,IP0671,51
173,IP0672,51
173,IP0674,51
173,IP0694,51
173,ME0070,3
174,PT0204,111
174,GP0021,1
174,GP0022,1
175,IC0263,64
175,IC0267,66
175,IC0276,60
175,IC0283,65
175,IC0263,64
175,IC0266,65
175,IC0267,67
175,IC0290,61
176,MU0405,183
177,PT0181,1
178,PT0181,1
178,CM0231,11
178,CT0258,81
179,DF0239,4
180,CM0232,12
180,OG0262,1
180,CM0235,2
180,OG0261,5
180,OG0263,2
180,ID0283,1
181,PT0171,71
181,GP0039,11
181,IC0682,142
181,ID0231,163
181,ID0615,192
181,IM0245,75
181,IM0601,87
181,IM0607,87
182,HL0591,22
182,PR0250,151
182,PR0255,151
182,PR0629,190
182,PR0251,99
183,IP0258,53
183,OG0263,6
183,IP0244,56
183,IM0233,995
183,ST0241,62
183,IM0233,73
184,OG0263,3
184,IM0250,71
184,IM0242,72
185,CT0248,82
185,CT0254,81
185,CT0255,82
186,PT0204,111
186,DE0042,201
186,GP0021,1
186,GP0022,1
186,GP0023,2
187,CM0036,1
187,CS0029,3
187,CS0057,3
187,CM0028,4
187,CS0056,1
187,PT0113,32
188,PT0308,1
188,ME0243,3
188,ME0244,1
188,OG0261,1
189,CT0246,81
189,CT0254,81
189,CT0258,81
190,PT0302,302
190,ID0283,4
190,ID0600,718
190,ID0601,618
190,ID0602,618
190,ID0603,618
191,DE0908,200
192,CM0244,995
192,CT0258,1
192,OG0261,2
192,CM0232,2
192,CM0244,5
192,OG0263,5
193,EC0246,2
194,HL0555,2
194,ID0283,11
194,ID0600,617
194,ID0602,617
194,OG0260,5
194,ID0601,718
194,ID0603,718
195,OG0263,4
196,IP0258,53
196,IP0702,1
196,IP0703,1
197,HL0593,4
197,ME0237,2
197,PT0113,22
197,EC0103,3
197,PT0308,1
198,DE0084,20
198,OG0260,5
198,OG0261,5
198,OG0262,4
198,OG0263,6
198,OG0264,4
199,ST0830,33
199,ST0741,32
200,CM0244,5
200,OG0263,6
201,ME0243,3
201,ME0244,2
201,NI0247,12
201,OG0261,7
202,IC0269,68
202,IC0281,64
202,IC0292,64
202,IC0293,63
203,PT0302,302
203,ID0283,3
203,ME0145,3
203,ME0156,1
203,ME0158,4
204,DE0084,2
204,GP0030,3
204,HL0593,4
204,OG0261,7
205,ME0157,5
206,PT0161,61
206,IC0273,60
206,OG0260,5
206,OG0261,10
206,OG0263,2
206,OG0264,2
207,CM0244,6
207,EC0255,2
208,CM0245,2
208,ID0231,162
208,IM0245,73
208,IM0247,72
208,IM0607,71
208,OG0276,57
208,PT0113,14
208,PT0171,71
209,ME0243,3
209,ME0244,2
209,OG0261,9
210,ME0243,2
210,ME0244,2
210,OG0261,7
211,PT0302,302
211,ME0156,1
211,ID0283,10
211,ME0145,3
212,EC0215,21
212,EC0244,1
212,OG0262,1
212,PT1001,1
212,EC0200,1
212,EC0246,2
213,IC0269,67
213,IC0271,61
213,IC0274,62
213,IC0290,61
213,PT0113,23
213,IC0273,61
213,IC0283,61
213,PT1001,1
213,IC0269,70
214,DE0070,1
214,DE0135,201
214,DE0151,200
214,DE0908,200
214,DE0135,201
215,CM0244,995
215,GP0038,2
215,IM0260,161
215,OG0260,4
215,ID0600,618
215,ID0601,718
215,ID0602,718
215,ID0603,718
215,ID0283,3
216,ME0243,3
216,ME0244,1
216,OG0261,3
216,PT1001,1
217,IC0273,61
218,CM0244,1
218,ID0262,170
218,IP0283,2
218,PT0113,1
218,CM0244,995
218,PT0302,302
219,IC0266,73
219,IC0271,62
219,IC0273,61
219,IC0282,62
219,IC0283,61
220,OG0136,8
220,OG0137,2
220,OG0261,2
220,CS0045,5
220,ME0070,7
220,OG0263,3
221,IC0269,67
221,IC0682,142
221,IC0695,142
221,IC0281,62
221,IC0292,66
221,IC0695,142
222,DE0070,1
222,DE0151,200
222,DE0908,200
222,DE0916,1
223,ID0261,187
223,ID0265,162
223,ID0266,165
223,CM0230,3
223,ID0265,161
223,IP0283,3
223,ID0262,171
224,FI0131,26
224,FI0224,23
224,MU0400,24
224,NI0253,1
224,PR0312,157
225,PT0191,1
225,FI0158,26
225,FI0159,10
225,NI0191,22
226,IC0293,63
226,IC0656,24
226,IC0657,24
226,IC0702,24
227,IC0271,69
227,IC0281,64
227,IC0283,65
227,IC0292,64
227,IC0622,21
227,IC0659,21
227,IC0273,61
227,IC0293,63
227,IC0661,21
227,IC0682,142
228,DE0151,200
228,GP0021,1
228,GP0022,1
228,GP0023,1
228,DE0916,1
228,DE0908,200
229,DE0075,1
229,DE0079,1
229,DE0134,205
229,DE0143,200
229,DE0145,202
229,DE0147,209
229,DE0151,200
229,DE0161,1
229,HL0555,996
230,ME0145,5
230,OG0127,3
230,OG0133,88
230,OG0134,13
230,OG0136,8
231,ME0070,3
231,ME0235,2
231,HL0591,5
231,DE0084,11
232,OG0135,15
232,PT0113,13
232,OG0125,5
232,OG0127,4
232,OG0134,16
232,ME0145,5
232,OG0136,9
232,OG0137,1
232,PT1001,1
232,EC0235,7
233,PT0020,1
233,EC0243,1
233,OG0133,88
233,OG0134,11
234,DE0152,203
234,GP0023,2
234,GP0024,1
234,GP0031,1
234,OG0124,1
234,OG0136,8
235,EC0235,8
235,ME0145,3
235,ME0157,5
235,ME0158,1
235,NI0298,1
235,OG0127,13
235,OG0136,8
235,OG0137,30
236,EC0235,8
236,ME0145,3
236,OG0133,87
236,OG0134,2
236,OG0127,1
236,OG0135,25
236,OG0136,9
236,OG0137,3
237,OG0284,2
238,EC0235,2
238,EC0243,12
238,FI0140,7
238,OG0137,30
238,OG0347,46
238,ME0156,1
238,OG0124,3
238,OG0126,6
239,ME0145,3
239,OG0127,16
239,OG0135,14
239,PT1001,1
239,EC0235,1
239,OG0136,9
239,OG0137,3
240,EC0243,4
240,CM0218,15
240,FI0140,7
240,EC0235,5
240,OG0136,9
240,OG0137,2
241,PT0020,1
241,OG0136,9
241,OG0137,34
241,OG0283,2
241,OG0284,1
241,EC0235,8
242,CM0218,995
242,ME0253,2
242,OG0124,8
242,OG0125,7
242,OG0128,8
242,OG0131,7
242,OG0133,84
242,PT0113,13
242,EC0235,8
242,ME0145,5
242,OG0136,9
242,OG0137,30
242,PT1001,1
243,MU0400,24
244,EC0235,2
244,EC0243,1
245,DE0710,1
245,DE0908,200
245,DE0915,1
246,CO0143,41
246,OG0127,1
246,CO0183,41
247,IM0242,71
248,EC0103,5
248,FI0131,22
248,OG0127,2
248,OG0284,2
248,OG0347,53
248,EC0243,7
248,FI0139,10
248,FI0140,3
248,NI0298,2
248,OG0126,2
248,PT0113,35
249,DE0070,1
249,DE0914,1
250,PS0333,1
250,PS0336,1
251,PS0344,2
251,PS0329,1
252,EC0103,2
252,EC0235,5
252,FI0139,4
252,EC0243,4
252,FI0140,3
252,NI0298,2
252,OG0136,9
252,OG0137,3
252,OG0124,9
253,CS0056,1
253,CS0223,1
253,CS0224,1
253,CS0225,1
254,FI0139,10
254,OG0134,2
254,OG0263,4
255,ME0172,2
255,OG0124,3
255,PS0317,2
256,FI0131,28
256,NI0191,28
256,OG0260,1
256,FI0224,25
256,OG0126,4
256,CM0218,11
257,PT0181,1
257,CT0258,81
257,OG0262,3
257,OG0263,1
258,IM0245,73
258,IM0250,71
258,IM0610,71
258,IM0611,71
258,IM0615,71
258,IM0617,71
258,IM0242,72
259,CO0184,41
259,EC0243,7
259,PT0113,41
259,PT0040,41
260,IC0292,64
260,IC0293,63
260,IC0611,2
260,IC0275,61
261,CO0234,41
261,EC0243,14
261,FI0139,2
261,OG0127,14
261,CO0143,41
261,CO0183,41
261,EC0243,14
261,FI0140,3
261,OG0347,36
262,PS0330,2
262,PS0331,1
262,PT0113,7
262,PS0328,1
262,PT0307,1
263,OG0263,2
264,ST0720,31
264,ST0790,31
264,ST0791,31
265,PT0302,302
265,ID0283,11
265,ID0615,194
265,ID0616,192
265,ID0617,192
265,ID0618,192
266,EC0102,6
266,ME0145,3
266,CM0218,9
267,IM0611,71
267,IM0617,71
267,IP0284,58
267,CO0217,54
267,IM0614,106
267,IM0615,106
267,IP0248,52
267,PR0312,152
268,DE0084,9
268,HL0591,2
268,ID0246,161
268,ID0252,162
268,CM0230,2
268,ID0280,162
268,HL0591,12
268,OG0591,51
269,GP0030,1
269,HL0555,6
269,IC0271,61
269,IC0273,61
269,IC0281,64
269,IC0283,63
269,IC0292,64
269,DF0239,8
269,IC0293,61
269,OG0260,1
269,OG0261,6
269,OG0263,4
269,OG0264,5
269,PR0312,170
270,PT0161,61
270,OG0260,5
270,OG0261,10
270,OG0263,2
270,OG0264,2
270,OG0591,56
271,OG0126,12
272,ST0256,32
272,ST0912,31
272,ST0251,32
272,ST0258,32
272,ST0261,31
272,ST0262,32
273,DE0147,207
273,DE0150,200
273,DE0710,1
273,DE0161,1
273,DE0139,210
273,DE0140,200
273,DE0147,208
273,DE0151,200
273,DE0654,255
274,ST0251,32
274,ST0912,31
274,ST0258,32
274,ST0261,32
274,ST0262,31
275,CM0234,7
275,CM0244,8
275,DF0239,7
275,EC0255,2
275,PT0113,32
276,PS0344,2
276,PS0345,1
276,PT0113,42
276,PS0330,2
276,PS0331,1
276,PT0307,1
277,IC0267,67
277,IC0276,63
277,IC0266,72
277,IC0267,67
277,IC0290,67
278,FI0140,1
278,ME0243,2
278,ME0244,1
278,NI0247,12
278,OG0261,5
279,OG0260,4
279,OG0261,4
279,OG0262,1
279,OG0264,4
279,OG0261,2
279,CM0234,6
279,CM0235,8
279,IM0234,73
280,DE0916,3
280,DE0915,2
281,GP0038,6
281,CM0235,4
281,IP0231,163
281,CM0232,995
281,OG0260,5
282,ID0600,617
282,ID0601,617
282,ID0602,617
282,ID0603,617
283,PT0305,112
283,CS0056,2
283,CS0211,1
283,CS0212,1
283,CS0213,1
283,CS0220,22
284,CM0231,1
284,CM0244,6
284,HL0555,10
284,ME0217,2
285,EC0235,1
285,OG0136,8
285,OG0137,34
285,OG0283,2
285,OG0284,2
286,IC0269,70
286,IC0271,64
286,IC0273,61
286,OG0263,6
286,IC0281,64
286,IC0292,66
287,PT0191,1
287,ME0145,5
287,ME0157,4
287,NI0191,22
288,IC0293,63
288,IC0281,64
288,IC0292,64
289,OG0280,1
289,OG0281,3
289,OG0282,1
289,OG0283,2
289,OG0284,1
290,NI0253,2
291,EC0235,6
291,ME0145,3
291,OG0124,3
291,OG0131,3
292,CT0647,81
292,CM0244,9
293,ID0283,6
293,ID0600,617
293,ID0601,717
293,ID0602,617
293,ID0603,617
293,CM0232,9
293,CM0235,8
294,DT0023,1
295,CM0230,16
295,CO0217,51
295,CT0250,82
295,DF0239,29
295,PT0113,34
295,PT0181,1
296,PT0113,28
296,ME0058,3
296,NI0247,12
296,PT0308,1
297,CT0254,81
297,CT0256,82
297,CT0258,81
298,DE0656,255
298,DE0710,1
299,ST0252,34
299,ST0263,32
299,ST0791,31
300,DE0140,201
300,DE0147,207
300,GP0038,2
300,HL0595,1
301,CM0235,4
301,ID0283,10
301,IM0260,161
301,ID0600,618
301,ID0601,718
301,ID0602,718
301,ID0603,718
302,ID0231,163
302,IM0247,71
302,OG0260,4
302,OG0262,4
302,OG0263,2
302,IM0247,72
302,OG0261,6
302,OG0264,5
303,PT0302,302
303,ID0600,618
303,ID0601,718
303,ID0602,718
303,ID0603,718
303,CM0235,2
303,ID0283,10
304,DE0916,1
304,DE0916,2
305,DE0915,3
305,DE0914,1
305,DE0150,200
305,DE0908,200
305,GP0023,1
305,DE0151,200
306,OG0133,86
307,EC0235,6
307,EC0243,7
307,FI0140,10
308,OG0127,3
308,OG0135,25
308,OG0137,2
309,ME0243,2
309,ME0244,1
309,OG0261,6
310,PS0333,1
311,FI0139,4
311,OG0137,33
311,PT1001,1
311,EC0235,1
311,OG0136,9
311,OG0263,5
312,CM0028,3
312,CS0220,20
312,CM0028,1
312,HL0550,5
312,PS0300,1
313,OG0264,1
313,OG0261,6
313,OG0263,4
314,PT0181,1
314,CT0646,81
314,CT0648,81
314,DF0239,26
314,CT0246,83
314,CT0650,81
315,CM0241,2
315,DF0239,2
315,IM0230,79
315,OG0263,5
316,NI0191,22
316,OG0266,1
316,OG0268,2
317,PT0300,1
317,DE0139,208
317,DE0143,200
317,DE0145,203
318,EC0243,14
318,ME0244,2
318,ME0248,1
318,ME0249,2
318,ME0243,1
318,OG0261,3
318,OG0280,3
318,OG0281,1
319,EC0243,10
319,OG0127,4
320,IC0281,64
320,IC0291,63
320,OG0260,5
320,OG0261,7
320,PT1001,1
320,DF0239,23
320,HL0593,5
320,IC0281,63
320,OG0263,5
320,OG0264,2
321,MA0057,1
322,IP0670,51
322,IP0671,51
322,IP0672,51
322,IP0674,51
322,IP0694,51
322,CM0235,8
322,CS0045,5
322,ID0283,1
322,PR0312,170
323,HL0591,4
323,IC0263,65
323,IC0269,63
323,IC0274,63
323,IC0275,62
324,DE0151,200
324,DE0908,200
324,PR0311,153
324,DE0663,1
324,HL0555,13
324,GP0023,2
325,ID0283,4
325,ID0600,617
325,ID0601,617
325,ID0602,617
325,ID0603,617
326,CS0043,4
326,GP0056,1
326,GP0066,1
326,OG0064,21
326,PT0113,16
326,PT0204,111
327,PT0308,1
327,ME0243,3
327,NI0247,12
327,OG0260,5
328,ME0243,3
328,ME0244,1
328,OG0261,2
329,OG0352,1
330,CM0235,4
330,ME0145,5
330,ME0156,2
330,ME0157,1
331,PR0253,152
331,PR0613,4
331,PR0614,145
331,PR0628,190
332,OG0261,4
332,OG0263,6
332,OG0264,4
332,IC0269,67
332,IC0281,65
332,IC0292,64
333,CT0310,81
333,IC0293,63
333,IC0653,24
333,IC0654,24
333,IC0655,24
333,IC0656,24
333,IC0657,24
333,IC0702,24
334,CT0250,82
334,CT0646,81
334,CT0257,1
334,CT0648,81
334,PT0113,5
334,PT0181,1
335,CM0231,2
335,IP0282,55
335,OG0260,5
335,CM0231,1
335,IM0260,161
335,ID0262,174
335,IP0283,3
335,PT0113,43
336,CS0053,1
336,GP0021,1
336,GP0022,1
337,CT0258,81
338,DF0239,25
338,IC0653,24
338,IC0655,24
338,IC0657,24
338,CM0235,2
338,IC0292,66
338,IC0654,26
338,IC0656,26
339,CM0235,5
339,IM0247,71
339,ST0240,52
339,ST0241,62
339,IM0238,71
339,IM0242,72
339,OG0131,1
339,PR0312,162
340,IP0694,51
340,IM0233,995
340,ST0241,62
340,IP0256,163
340,IP0257,162
341,OG0276,58
341,PR0253,152
341,PR0255,151
341,PR0628,190
341,PR0630,190
341,PR0632,190
341,DF0239,33
342,PT0181,1
342,CM0231,9
342,DF0239,26
343,DE0151,200
343,DE0914,1
344,OG0261,7
344,OG0262,4
344,OG0263,3
344,OG0264,4
345,CS0211,1
345,CS0212,1
345,CS0213,1
345,CS0220,21
345,CS0029,3
345,PT0113,14
346,CM0244,8
346,DF0239,7
346,EC0255,2
346,PT0113,32
346,ST0257,31
346,PT0131,1
347,ME0243,3
347,ME0244,2
347,NI0247,12
347,OG0261,7
347,OG0261,9
348,PT0161,61
348,IC0281,62
348,IC0292,66
348,IC0293,61
348,OG0262,3
348,OG0263,5
349,CM0244,5
349,CT0258,1
349,OG0263,2
350,PT0113,5
350,ST0258,31
350,ST0261,31
350,ST0262,31
350,ST0263,32
351,CM0235,995
351,CM0232,12
351,IP0245,52
351,IP0256,162
351,IP0257,161
351,OG0260,11
351,OG0261,2
351,OG0262,5
351,OG0264,2
351,PT0113,16
351,IP0284,55
352,PS0334,1
352,PS0335,1
352,PS0338,1
352,PS0333,1
352,PS0340,1
352,PS0341,1
352,DE0084,23
352,PS0339,1
353,EC0235,7
353,OG0127,13
353,OG0135,24
353,OG0134,11
353,OG0124,5
353,OG0136,8
353,OG0137,33
354,IM0242,72
354,IP0211,1
354,OG0261,7
354,OG0263,2
354,OG0264,3
355,DE0915,1
355,DE0072,1
355,DE0916,2
356,CM0244,4
356,ID0262,170
356,IP0283,1
356,OG0260,3
356,PT0113,1
356,PT0302,302
357,PT0131,1
357,CM0231,3
357,CM0234,10
357,ST0740,32
357,ST0741,32
357,ST0830,32
358,CT0242,81
358,CT0250,81
358,CT0253,82
358,CT0245,82
358,CT0247,81
359,DE0084,2
359,IP0258,54
359,IP0702,1
359,IP0703,1
359,OG0276,58
360,CM0230,22
360,IP0282,54
360,NI0232,12
360,CM0231,4
360,ID0266,164
360,OG0276,26
